,GDP,CPI,PPI,Interest,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Diluted EPS,MA30,MA7,Walmart,S&P500
2019-04-08,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.681829261779786,29.66595241001674,30.01422882080078,2895.77001953125
2019-04-09,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.703630447387695,29.726879392351425,29.850894927978516,2878.199951171875
2019-04-10,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.71998716990153,29.80249813624791,30.126136779785156,2888.2099609375
2019-04-11,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.736593119303386,29.906633922031947,30.489107131958008,2888.320068359375
2019-04-12,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.766401290893555,30.022869655064174,30.71898078918457,2907.409912109375
2019-04-13,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.797253227233888,30.1408326285226,30.71898078918457,2907.409912109375
2019-04-14,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.830928103129068,30.258795601981028,30.71898078918457,2907.409912109375
2019-04-15,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.86258684794108,30.376758575439453,30.98213768005371,2905.580078125
2019-04-16,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.903017489115395,30.515031269618444,31.133371353149414,2907.06005859375
2019-04-17,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.948489252726237,30.6982421875,31.202939987182617,2900.449951171875
2019-04-18,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.42,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,29.983777618408205,30.85207121712821,31.2089900970459,2905.030029296875
2019-04-19,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.43,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.017352040608724,30.954911640712194,31.2089900970459,2905.030029296875
2019-04-20,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.063126055399575,31.024912970406668,31.2089900970459,2905.030029296875
2019-04-21,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.104665565490723,31.094914300101145,31.2089900970459,2905.030029296875
2019-04-22,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.154069264729817,31.16491562979562,30.963993072509766,2907.969970703125
2019-04-23,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.195306396484376,31.162323543003627,31.175708770751953,2933.679931640625
2019-04-24,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.24360071818034,31.168371745518275,31.314851760864258,2927.25
2019-04-25,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.297642199198403,31.18435914175851,31.311832427978516,2926.169921875
2019-04-26,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.350070508321128,31.199050903320312,30.709911346435547,2939.8798828125
2019-04-27,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.393626658121743,31.127753938947404,30.709911346435547,2939.8798828125
2019-04-28,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.43798917134603,31.0564569745745,30.709911346435547,2939.8798828125
2019-04-29,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.44,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.478318659464517,30.98516001020159,30.71898078918457,2943.030029296875
2019-04-30,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.45,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.42,30.51895046234131,30.950158255440847,31.10614585876465,2945.830078125
2019-05-01,0.05536601369920402,0.020005834702090608,0.00898652021967039,2.45,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.572487767537435,30.94022069658552,30.65848731994629,2923.72998046875
2019-05-02,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.45,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.608179346720377,30.84645434788295,30.594972610473633,2917.52001953125
2019-05-03,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.650626309712727,30.74404580252511,30.87627410888672,2945.639892578125
2019-05-04,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.699929237365723,30.767811911446707,30.87627410888672,2945.639892578125
2019-05-05,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.7399564743042,30.791578020368302,30.87627410888672,2945.639892578125
2019-05-06,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.772724278767903,30.8153441292899,30.9912109375,2932.469970703125
2019-05-07,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.80932331085205,30.85423415047782,30.64033317565918,2884.050048828125
2019-05-08,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.834226417541505,30.787689481462753,30.337871551513672,2879.419921875
2019-05-09,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.845014508565267,30.74188722882952,30.267932891845703,2870.719970703125
2019-05-10,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.858915774027505,30.69516726902553,30.988603591918945,2881.39990234375
2019-05-11,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.8876646677653,30.711214338030135,30.988603591918945,2881.39990234375
2019-05-12,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.904314549764,30.72726140703474,30.988603591918945,2881.39990234375
2019-05-13,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.91330197652181,30.743308476039342,30.37435531616211,2811.8701171875
2019-05-14,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.901814460754395,30.655186244419642,30.495994567871094,2834.409912109375
2019-05-15,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.89438158671061,30.634566443307058,30.371322631835938,2850.9599609375
2019-05-16,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.874021085103355,30.639345169067383,30.806148529052734,2876.320068359375
2019-05-17,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.863113657633463,30.716233117239817,30.6693115234375,2859.530029296875
2019-05-18,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.845326042175294,30.67061996459961,30.6693115234375,2859.530029296875
2019-05-19,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.827336756388345,30.625006811959402,30.6693115234375,2859.530029296875
2019-05-20,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.8093474706014,30.579393659319198,30.870010375976562,2840.22998046875
2019-05-21,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.798048146565755,30.650201525006974,30.74837875366211,2864.360107421875
2019-05-22,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.78269443511963,30.686256408691406,31.085901260375977,2856.27001953125
2019-05-23,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.786758041381837,30.788339069911412,30.973386764526367,2822.239990234375
2019-05-24,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.78001397450765,30.812230246407644,31.219688415527344,2826.06005859375
2019-05-25,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.77684186299642,30.890855516706193,31.219688415527344,2826.06005859375
2019-05-26,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.773770395914713,30.969480787004745,31.219688415527344,2826.06005859375
2019-05-27,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.79076296488444,31.048106057303293,31.219688415527344,2826.06005859375
2019-05-28,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.807755533854166,31.098060062953405,31.143674850463867,2802.389892578125
2019-05-29,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.822214317321777,31.154530933925084,31.052459716796875,2783.02001953125
2019-05-30,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.83333028157552,31.14975357055664,31.073728561401367,2788.860107421875
2019-05-31,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.832249704996745,31.164088112967356,30.845672607421875,2752.06005859375
2019-06-01,0.05536601369920402,0.017959105553606136,-0.0073818897637795144,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.838489214579266,31.110657283238,30.845672607421875,2752.06005859375
2019-06-02,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.846845881144205,31.05722645350865,30.845672607421875,2752.06005859375
2019-06-03,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.84582583109538,31.003795623779297,31.003795623779297,2744.449951171875
2019-06-04,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.850076548258464,30.97295379638672,31.18624496459961,2803.27001953125
2019-06-05,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.86040891011556,30.979035241263254,31.7518367767334,2826.14990234375
2019-06-06,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.885763104756673,31.078946249825613,31.96164894104004,2843.489990234375
2019-06-07,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.9298069636027,31.205792018345424,32.250526428222656,2873.340087890625
2019-06-08,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,30.993562126159667,31.406485421316965,32.250526428222656,2873.340087890625
2019-06-09,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.059648577372233,31.607178824288503,32.250526428222656,2873.340087890625
2019-06-10,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.10171267191569,31.807872227260045,32.6944694519043,2886.72998046875
2019-06-11,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.158574867248536,32.04939705984933,32.82218933105469,2885.719970703125
2019-06-12,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.219694391886392,32.28310339791434,33.089786529541016,2879.840087890625
2019-06-13,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.31020876566569,32.47423907688686,33.038082122802734,2891.639892578125
2019-06-14,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.394945017496745,32.6280152457101,33.16579818725586,2886.97998046875
2019-06-15,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.36,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.48809420267741,32.75876835414341,33.16579818725586,2886.97998046875
2019-06-16,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.36,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.56674919128418,32.88952146257673,33.16579818725586,2886.97998046875
2019-06-17,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.36,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.649965413411458,33.02027457101004,33.19316482543945,2889.669921875
2019-06-18,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.734093856811523,33.09151676722935,33.3421630859375,2917.75
2019-06-19,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.823188908894856,33.165798732212615,33.33303451538086,2926.4599609375
2019-06-20,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.905289713541666,33.200548444475444,33.545894622802734,2954.179931640625
2019-06-21,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.37,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,31.99854024251302,33.27309308733259,33.79219055175781,2950.4599609375
2019-06-22,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.08874988555908,33.362577710832866,33.79219055175781,2950.4599609375
2019-06-23,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.18271001180013,33.45206233433315,33.79219055175781,2950.4599609375
2019-06-24,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.26846008300781,33.541546957833425,33.82564926147461,2945.35009765625
2019-06-25,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.35532544453939,33.63190187726702,33.66752243041992,2917.3798828125
2019-06-26,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.436919911702475,33.67838178362165,33.49723434448242,2913.780029296875
2019-06-27,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.51283810933431,33.70183890206473,33.47899627685547,2924.919921875
2019-06-28,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.38,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.590682156880696,33.692281995500835,33.59758758544922,2941.760009765625
2019-06-29,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.67551975250244,33.66448157174246,33.59758758544922,2941.760009765625
2019-06-30,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.75964838663737,33.6366811479841,33.59758758544922,2941.760009765625
2019-07-01,0.05536601369920402,0.01671194894390049,-0.019098922624877446,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.85137888590495,33.60888072422573,33.63711929321289,2964.330078125
2019-07-02,0.06102423695759018,0.01826331335037068,-0.017621145374449476,2.39,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,32.94442710876465,33.58194787161691,33.93511199951172,2973.010009765625
2019-07-03,0.06102423695759018,0.01826331335037068,-0.017621145374449476,2.4,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,33.04740842183431,33.62017495291574,34.154048919677734,2995.820068359375
2019-07-04,0.06102423695759018,0.01826331335037068,-0.017621145374449476,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,33.15241686503092,33.714005606515066,34.154048919677734,2995.820068359375
2019-07-05,0.06102423695759018,0.01826331335037068,-0.017621145374449476,2.41,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,33.251343663533525,33.81044169834682,34.0506591796875,2990.409912109375
2019-07-06,0.06102423695759018,0.01826331335037068,-0.017621145374449476,2.42,8.87,3.15,6.55,0.95,24.41,6.34,4.37,63.34,4.08,2.75,2.66,2.66,32.68,40.82,5.25,0.44,33.32797107696533,33.87516621180943,34.0506591796875,2990.409912109375
